sentence;new_sentence
“debemos tener en cuenta que la población está envejeciendo, la cronicidad es un hecho, hay que potenciar las plazas en geriatría, incrementar el presupuesto sanitario para solventar estas cuestiones”;“debemos tener en cuenta que la población está envejeciendo, la cronicidad es un hecho, hay que potenciar las plazas en geriatría, incrementar el presupuesto sanitario para solucionar estas cuestiones”
“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria;“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el carencias de la atención sanitaria
Según la Encuesta Nacional de Salud (ENS), el 89,5% de las personas con 65 años o más tiene alguna enfermedad o problema de salud crónica, una cifra que aumenta conforme aumenta la edad, llegando hasta el 96,5% para los mayores de 85 años;Según la Encuesta Nacional de Salud (ENS), el 89,5% de las personas con 65 años o más tiene alguna enfermedad o problema de salud crónica, una cifra que aumenta a la vez  aumenta la edad, llegando hasta el 96,5% para los mayores de 85 años
“debemos tener en cuenta que la población está envejeciendo, la cronicidad es un hecho, hay que potenciar las plazas en geriatría, incrementar el presupuesto sanitario para solventar estas cuestiones”;“debemos tener en cuenta que la población está envejeciendo, la cronicidad es un hecho, hay que potenciar las plazas en geriatría, aumentar el presupuesto sanitario para solventar estas cuestiones”
“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria;“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la epidemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria
“nos preocupa especialmente las personas mayores que viven solas y por ello estamos realizando un estudio para medir el impacto que está teniendo la pandemia, y entre otros factores, analizamos el impacto psicológico”;“nos preocupa especialmente las personas mayores que viven solas y por ello estamos realizando un estudio para medir el impacto que está teniendo la epidemia, y entre otros factores, analizamos el impacto psicológico”
Una realidad que impacta directamente en el paciente, pues la pandemia por Covid-19 ha provocado un fuerte impacto económico, social y humano en el Sistema Sanitario;Una realidad que impacta directamente en el paciente, pues la epidemia por Covid-19 ha provocado un fuerte impacto económico, social y humano en el Sistema Sanitario
“el modelo sanitario, tiene que adecuarse a los nuevos retos del siglo XXI, que tiene que gestionar necesidades derivadas de los cambios demográficos, mayor cronicidad y la pandemia;“el modelo sanitario, tiene que adecuarse a los nuevos retos del siglo XXI, que tiene que gestionar necesidades derivadas de los cambios demográficos, mayor cronicidad y la epidemia
“Debemos priorizar la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les presta”;“Debemos anteponer la protección a los mayores en la Comisión de Reconstrucción Social y Económica y repensar el modelo de atención sanitaria que se les presta”
España presenta uno de los índices más altos de envejecimiento, no sólo de Europa, sino del mundo, situándose actualmente en un 17%;España presenta uno de los niveles más altos de envejecimiento, no sólo de Europa, sino del mundo, situándose actualmente en un 17%
“cabe también destacar el esfuerzo que se está realizado desde las farmacias, las organizaciones de pacientes y otras organizaciones para garantizar el suministro de medicamento a estas personas”;“cabe también destacar el esfuerzo que se está realizado desde las farmacias, las organizaciones de pacientes y otras organizaciones para garantizar el abastecimiento de medicamento a estas personas”
Solo así, trabajando en equipo de manera multidisciplinar y aglutinando el conocimiento científico y sanitario, se podrá hacer viable una reconstrucción donde “la gestión de la administración y las entidades de pacientes tienen un papel fundamental”.;Solo así, trabajando en equipo de manera multidisciplinar y uniendo el conocimiento científico y sanitario, se podrá hacer viable una reconstrucción donde “la gestión de la administración y las entidades de pacientes tienen un papel fundamental”.
En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”;En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban encerrados en casa: “tuvimos contacto con ellos por vía telefónica”
En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”;En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban aislados en casa: “tuvimos contacto con ellos por vía telefónica”
En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban confinados en casa: “tuvimos contacto con ellos por vía telefónica”;En relación a esto, el presidente del Consejo General de Enfermería, Florentino Pérez, explicó cómo desde su ámbito se ha hecho un seguimiento de los pacientes mayores con patologías que estaban recluidos en casa: “tuvimos contacto con ellos por vía telefónica”
“Les hicimos las preguntas correspondientes referidas a su enfermedad y nos dimos cuenta de que tenían otras situaciones que a lo mejor ni ellos mismos habían percibido;“Les hicimos las preguntas correspondientes relacionadas a su enfermedad y nos dimos cuenta de que tenían otras situaciones que a lo mejor ni ellos mismos habían percibido
“se han creado diversos grupos de trabajo y sin embargo los protocolos que se hacían para unas comunidades no eran útiles para otras, nos hemos encontrado con un sistema nacional muy fragmentado y variable”;“se han creado diversos grupos de trabajo y sin embargo los protocolos que se hacían para unas comunidades no eran útiles para otras, nos hemos encontrado con un sistema nacional muy dividido y variable”
Con respecto a las grandes dificultades que se han identificado en relación a las personas mayores con enfermedad crónica y el confinamiento, el presidente de la Sociedad Española de Geriatría y Gerontología, José Augusto García, ha señalado que “a mayor vulnerabilidad, mayor afectación durante el confinamiento”;Con respecto a las grandes dificultades que se han identificado en relación a las personas mayores con enfermedad crónica y el aislamiento, el presidente de la Sociedad Española de Geriatría y Gerontología, José Augusto García, ha señalado que “a mayor vulnerabilidad, mayor afectación durante el aislamiento”
